"langid","surface","auto","count","filename"
"spa","cargo","post.N.M.SG","2","34"
"spa","carreteles","unk","3","11"
"spa","cartel","sign.N.M.SG","4","16,18"
"spa","casa","house.N.F.SG","11","7,11,16,20,21,38,42"
"spa","casada","marry.V.F.SG.PASTPART","3","21,42"
"spa","casados","marry.V.2P.IMPER+OS[PRON.MF.2P][or]marry.V.M.PL.PASTPART","1","21"
"spa","cascada","crack.V.F.SG.PASTPART[or]waterfall.N.F.SG","1","21"
"spa","casé","marry.V.1S.PAST","1","11"
"spa","cascaron","crack.V.3P.PAST","1","21"
"spa","casi","nearly.ADV","4","9,20"
"spa","casilla","unk","4","42"
"spa","casillas","unk","1","42"
"spa","casís","unk","1","20"
"spa","bici","unk","1","16"
"spa","castellano","Spanish.N.M.SG","12","6,9,10,11,12,15,18,20"
"spa","catarata","cataract.N.F.SG","1","7"
"spa","cataratas","cataract.N.F.PL","3","5"
"spa","Cataratas","name","1","11"
"spa","catorce","fourteen.NUM","2","21"
"spa","caya","unk","1","25"
"spa","Catrin","name","2","7,8,19,24,33,36"
"spa","cayó","fall.V.3S.PAST","2","38"
"spa","celular","cellular.ADJ.M.SG","1","38"
"spa","cemento","cement.N.M.SG","2","18,30"
"spa","Celestino","name","2","16,41"
"spa","cenar","dine.V.INFIN","3","16"
"spa","centro","centre.N.M.SG","4","7,32,33"
"spa","central","centre.ADJ.M.SG","3","18,39"
"spa","Centro_Jubilados","name","1","30"
"spa","Centro","name","1","16"
"spa","cerca","hover.V.23S.PRES[or]wall.N.F.SG[or]near.ADV[or]hover.V.2S.IMPER","2","8,21"
"spa","cerezas","cherry.N.F.PL","6","20"
"spa","cero","zero.N.M.SG","1","7"
"spa","cerrado","shut.V.M.SG.PASTPART","2","38"
"spa","cerrar","shut.V.INFIN","1","18"
"spa","césped","lawn.N.M.SG","2","20"
"spa","chacras","unk","1","11"
"spa","chacha","unk","1","8"
"spa","chale","no_way.IM","1","1"
"spa","chacra","unk","7","9,21,27,42"
"spa","chancho","unk","1","15"
"spa","chao","goodbye.IM","5","1,15,38"
"spa","charlar","chat.V.INFIN","4","33"
"spa","charlas","talk.N.F.PL","1","11"
"spa","che","unk","6","15,20,28,38,41"
"spa","chicles",".N.M.PL","2","19"
"spa","chauchas","unk","2","37"
"spa","chico","lad.N.M.SG","4","9,21"
"spa","chimenea","unk","1","9"
"spa","chicos","lad.N.M.PL","13","11,15,16,20,21,33,38"
"spa","chile","unk","1","32"
"spa","chimeneas","unk","1","9"
"spa","chimichurri","unk","1","9"
"spa","chiquiticos","unk","1","21"
"spa","chiquitín","unk","1","9"
"spa","chiquita","unk","1","20"
"spa","chiquitita","unk","1","34"
"spa","chiquititas","unk","1","34"
"spa","chiva","unk","5","11"
"spa","chivas","unk","1","11"
"spa","chiquito","unk","1","27,38"
"spa","chocho","unk","2","15"
"spa","chochos","unk","3","9,18"
"spa","choclo","unk","1","11"
"spa","chocolate","chocolate.N.M.SG","10","33"
"spa","Chocolate","name","1","33"
"spa","choque","smash.N.M.SG","2","30"
"spa","chuker","unk","1","25"
"spa","cien","hundred.NUM","2","42"
"spa","ciento","hundred.N.M.SG","12","1,9,23,25,33,38"
"spa","cinco","five.NUM","22","9,14,15,16,20,21,23,25,31,33,42"
"spa","cincuenta_y_cuatro","unk","1","31"
"spa","cincuenta","fifty.NUM","17","9,15,16,21,25"
"spa","circuito","circuit.N.M.SG","1","7"
"spa","ciruela","plum.N.F.SG","3","33"
"spa","ciruelas","plum.N.F.PL","4","9,20,30"
"spa","cirugia","unk","1","15"
"spa","ciudad","town.N.F.SG","1","21"
"spa","claro","of_course.IM","261","2,4,5,7,8,9,11,15,16,18,20,21,23,25,29,30,31,32,33,34,35,38,39,41,42"
"spa","clase","class.N.F.SG","2","11"
"spa","clases","classes.N.F.PL","9","9,16,38"
"spa","claveles","carnation.N.M.PL","3","31"
"spa","clavel","carnation.N.M.SG","2","31"
"spa","clínica","clinic.N.F.SG","2","30"
"spa","climático","climatic.ADJ.M.SG","1","39"
"spa","cobramos","earn.V.1P.PAST[or]earn.V.1P.PRES","1","11"
"spa","coche","car.N.M.SG","4","11,18"
"spa","cocido","bake.V.M.SG.PASTPART","1","19"
"spa","cocinar","cook.V.INFIN","2","9,38"
"spa","cocino","cook.V.1S.PRES","1","9"
"spa","colchoneta","unk","1","38"
"spa","colectivo","collective.N.M.SG","2","7,14"
"spa","colectivos","collective.N.M.PL","1","7"
"spa","colegio","school.N.M.SG","1","16"
"spa","colesterol","cholesterol.N.M.SG","3","9"
"spa","colmenas","unk","2","9"
"spa","colmo","satisfy.V.1S.PRES","1","21"
"spa","color","colour.N.M.SG","3","21,33"
"spa","coma","coma.N.M.SG[or]coma.N.F.SG","1","33"
"spa","come","eat.V.23S.PRES","1","34"
"spa","combo","unk","1","38"
"spa","comentario","remark.N.M.SG","2","16"
"spa","comen","eat.V.23P.PRES","13","9,21"
"spa","comentaron","comment.V.3P.PAST","1","18"
"spa","comer","eat.V.INFIN","17","9,21,25,33,38"
"spa","comenzaban","commence.V.3P.IMPERF","1","16"
"spa","comés","unk","3","9,33"
"spa","comería","eat.V.3S.COND[or]eat.V.1S.COND","1","9"
"spa","cómete","eat.V.2S.IMPER.PRECLITIC+TE[PRON.MF.2S]","1","33"
"spa","comí","eat.V.1S.PAST","2","9"
"spa","comía","eat.V.13S.IMPERF","2","9,18"
"spa","comíamos","eat.V.1P.IMPERF","2","21"
"spa","comían","eat.V.3P.IMPERF","1","33"
"spa","comida","meal.N.F.SG","4","21"
"spa","comiendo","eat.V.PRESPART","2","33"
"spa","comidas","meal.N.F.PL[or]eat.V.F.PL.PASTPART","3","9,21"
"spa","comiera","eat.V.13S.SUBJ.IMPERF","2","9,21"
"spa","comió","eat.V.3S.PAST","1","41"
"spa","comisaría","commissariat.N.F.SG","4","6"
"spa","casos","instance.N.M.PL","1","16"
"spa","cómo","how.INT","56","1,3,5,8,9,11,15,16,18,20,21,23,28,33,38,39,41"
"spa","cómodo","comfortable.ADJ.M.SG","2","15,38"
"spa","cómoda","comfortable.ADJ.F.SG","1","32"
"spa","compañeras","partner.N.F.PL","1","38"
"spa","comparar","compare.V.INFIN","3","9"
"spa","competencia","competition.N.F.SG","1","21"
"spa","competencias","competition.N.F.PL","1","15"
"spa","competidores","competitor.N.M.PL","1","20"
"spa","complementar","complement.V.INFIN","1","38"
"spa","complicado","complicate.V.M.SG.PASTPART","2","16,18"
"spa","comprado","buy.V.PASTPART","1","38"
"spa","comprando","buy.V.PRESPART","1","38"
"spa","comprar","buy.V.INFIN","3","15,38"
"spa","comprás","unk","2","9"
"spa","compras","shopping.N.F.PL","1","30"
"spa","compré","buy.V.1S.PAST","4","15,20,25"
"spa","compro","buy.V.1S.PRES","1","9"
"spa","compró","buy.V.3S.PAST","3","32"
"spa","compromiso","engagement.N.M.SG","2","14"
"spa","compromisos","engagement.N.M.PL","1","32"
"spa","computadora","computer.N.F.SG","2","20"
"spa","comunicación","communication.N.F.SG","1","11"
"spa","con","with.PREP","143","6,9,11,14,15,16,18,19,20,21,25,32,33,34,38,39,41,42"
"spa","conciertos","concerto.N.M.PL","1","38"
"spa","concertina","unk","1","35"
"spa","cóndors","unk","1","33"
"spa","conducto","pipe.N.M.SG","2","37"
"spa","confitería","unk","1","22"
"spa","confiterías","unk","1","22"
"spa","congelaba","freeze.V.13S.IMPERF","2","20"
"spa","congelar","freeze.V.INFIN","1","9"
"spa","congreso","congress.N.M.SG","2","25"
"spa","conjunto","conjoint.ADJ.M.SG[or]conjoint.N.M.SG","1","30"
"spa","conoce","meet.V.23S.PRES","1","31"
"spa","conocemos","meet.V.1P.PRES","2","9,16"
"spa","conocer","meet.V.INFIN","1","10"
"spa","conocida","meet.V.F.SG.PASTPART","2","11"
"spa","conozco","meet.V.1S.PRES","3","16,21"
"spa","conseguimos","manage.V.1P.PAST[or]manage.V.1P.PRES","1","18"
"spa","consejo","tip.N.M.SG","1","34"
"spa","conserva","conserve.V.23S.PRES","1","9"
"spa","conservar","conserve.V.INFIN","1","9"
"spa","considero","reckon.V.1S.PRES","1","32"
"spa","consigue","manage.V.23S.PRES","1","25"
"spa","construcción","construction.N.F.SG","1","38"
"spa","consiguieron","manage.V.3P.PAST","1","18"
"spa","constumbristas","unk","1","23"
"spa","consumirlo","consume.V.INFIN+LO[PRON.M.3S]","1","9"
"spa","contaba","explain.V.13S.IMPERF","1","21"
"spa","contaste","explain.V.2S.PAST","2","33"
"spa","contento","happy.ADJ.M.SG[or]content.V.1S.PRES","2","11,18"
"spa","contingencia","contingency.N.F.SG","1","25"
"spa","contentos","happy.ADJ.M.PL","1","20"
"spa","continuamente","continuously.ADV","1","32"
"spa","continuar","keep.V.INFIN","1","29"
"spa","continuas","continuous.ADJ.F.PL","1","32"
"spa","continuidad","continuity.N.F.SG","1","38"
"spa","contramano","unk","1","30"
"spa","contrario","contrary.ADJ.M.SG","1","16"
"spa","convencer","convince.V.INFIN","1","15"
"spa","convenciones","convention.N.F.PL","1","33"
"spa","conversación","conversation.N.F.SG","3","15,30,34"
"spa","conversaciones","conversation.N.F.PL","4","11"
"spa","cooperativa","co-op.N.F.SG[or]cooperative.ADJ.F.SG","1","7"
"spa","coperadora","unk","1","19"
"spa","coperativa","unk","1","7"
"spa","copiando","copy.V.PRESPART","1","21"
"spa","coranto","unk","1","29"
"spa","cordones","cord.N.M.PL","1","24"
"spa","Córdoba","name","1","3,12,20,22,38"
"spa","corintos","unk","1","20"
"spa","coro","chorus.N.M.SG","3","20,23,24"
"spa","coros","chorus.N.M.PL","1","23"
"spa","correr","run.V.INFIN","1","21"
"spa","corría","run.V.13S.IMPERF","1","21"
"spa","corriendo","run.V.PRESPART","1","21"
"spa","corriéndola","run.V.PRESPART.PRECLITIC+LA[PRON.F.3S]","1","21"
"spa","Corrintos","name","1","24"
"spa","corta","cut.V.23S.PRES","1","18"
"spa","cortado","cut.V.PASTPART","2","20"
"spa","cortaba","cut.V.13S.IMPERF","2","20"
"spa","córtalo","cut.V.2S.IMPER.PRECLITIC+LO[PRON.M.3S]","1","18"
"spa","córtale","cut.V.2S.IMPER.PRECLITIC+LE[PRON.MF.3S]","1","18"
"spa","cortando","cut.V.PRESPART","2","33"
"spa","cortaron","cut.V.3P.PAST","1","20"
"spa","Corte","name","1","8"
"spa","cosa","thing.N.F.SG","25","9,11,15,18,20,21,32,33,34"
"spa","cosas","thing.N.F.PL","22","8,9,11,20,21,32,33,34,38"
"spa","cosita","thing.N.F.SG.DIM","1","33"
"spa","cosechar","harvest.V.INFIN","1","14"
"spa","coso","sew.V.1S.PRES","2","33,34"
"spa","cosquillita","unk","1","21"
"spa","costa","coast.N.F.SG","1","32"
"spa","costaba","cost.V.13S.IMPERF","1","20"
"spa","costadito","unk","1","33"
"spa","costando","cost.V.PRESPART","1","38"
"spa","costilla","rib.N.F.SG","1","30"
"spa","costumbre","habit.N.F.SG","3","21,41"
"spa","crecer","grow.V.INFIN","3","16,28"
"spa","comisionar","unk","1","38"
"spa","cremita","unk","1","33"
"spa","creo","believe.V.1S.PRES","12","9,11,15,20,21,25,33"
"spa","cristales","glass.N.M.PL","1","20"
"spa","cruzados","intersect.V.2P.IMPER+OS[PRON.MF.2P]","1","21"
"spa","cruzar","intersect.V.INFIN","3","11"
"spa","cuaderno","fascicle.N.M.SG","1","38"
"spa","cuadra","block.N.F.SG","1","21"
"spa","cuál","which.PRON.INT.MF.SG","5","15,21,25"
"spa","cuáles","which.PRON.INT.MF.PL","1","15"
"spa","cualquier","whatever.ADJ.MF.SG","5","15,20,21"
"spa","cuan","unk","1","33"
"spa","cuán","unk","1","21"
"spa","cuándo","when.INT","1","38"
"spa","cuantas","quantum.N.F.PL","1","8"
"spa","cuántas","how_many.ADJ.INT.F.PL","1","9"
"spa","cuánto","how_much.ADJ.INT.M.SG","3","9,38"
"spa","cuanto","quantum.N.M.SG","1","15"
"spa","cuatro","four.NUM","23","9,10,15,20,21,25,33,38"
"spa","cuantos","quantum.N.M.PL","1","38"
"spa","cuántos","how_many.ADJ.INT.M.PL","3","15,21"
"spa","cuarenta","forty.NUM","14","11,15,16,21,25,38,41"
"spa","cubre","cover.V.23S.PRES[or]cover.V.2S.IMPER","1","20"
"spa","cubano","cuban.ADJ.M.SG","1","34"
"spa","cuenta","explain.V.23S.PRES[or]tally.N.F.SG[or]explain.V.2S.IMPER","1","21"
"spa","cuidar",".V.INFIN","1","16"
"spa","cuesta","cost.V.23S.PRES","3","9,15,38"
"spa","cuidado","care.V.M.SG.PASTPART","1","21"
"spa","cuidarte",".V.INFIN+TE[PRON.MF.2S]","1","9"
"spa","cuidado","care.V.M.SG.PASTPART[or]care.N.M.SG","2","20,33"
"spa","cuidadosa","accurate.ADJ.F.SG","1","20"
"spa","culinarias","unk","1","42"
"spa","cultura","culture.N.F.SG","5","3,26,30"
"spa","cumple","meet.V.23S.PRES[or]meet.V.2S.IMPER","3","15"
"spa","cumplió","meet.V.3S.PAST","2","15,38"
"spa","cumpleaños","birthday.N.M","1","15"
"spa","cumplir","meet.V.INFIN","1","15"
"spa","curso","course.N.M.SG","2","22,38"
"spa","curva","curve.N.F.SG","6","9,18"
"spa","cursos","course.N.M.PL","1","14"
"spa","curvas","curve.N.F.PL","1","9"
"spa","daba","give.V.13S.IMPERF","3","11,20,38"
"spa","dale","give.V.2S.IMPER+LE[PRON.MF.3S]","3","33,34"
"spa","damascos","unk","2","9"
"spa","dame","give.V.2S.IMPER+ME[PRON.MF.1S]","3","11,33"
"spa","dan","give.V.23P.PRES","3","9,11,15"
"spa","dansa","unk","1","15"
"spa","dando","give.V.PRESPART","1","38"
"spa","danza","dancing.N.F.SG","3","20,38"
"spa","danzas","dancing.N.F.PL","3","38"
"spa","dar","give.V.INFIN","4","9,11,15,20"
"spa","de_acuerdo","unk","1","25"
"spa","das","give.V.2S.PRES","2","11,33"
"spa","ddoctora","unk","1","31"
"spa","debe","owe.V.23S.PRES","3","9,15"
"spa","debes","owe.V.2S.PRES","1","21"
"spa","deben","owe.V.23P.PRES","3","20,21,33"
"spa","débil","weak.ADJ.M.SG","2","16,34"
"spa","debo","owe.V.1S.PRES","1","9"
"spa","decía","tell.V.13S.IMPERF","9","15,20,21,38"
"spa","decidir","decide.V.INFIN","1","33"
"spa","decir","tell.V.INFIN","6","5,9,18,32,33"
"spa","decís","tell.V.2P.PRES","3","21,33"
"spa","deditos","unk","1","20"
"spa","defensas","defence.N.M","1","9"
"spa","deforma","unk","1","25"
"spa","dejaba","leave.V.13S.IMPERF","1","18"
"spa","déjalo","leave.V.2S.IMPER.PRECLITIC+LO[PRON.M.3S]","1","33"
"spa","déjamelo","leave.V.2S.IMPER.PRECLITIC+ME[PRON.MF.1S] LO[PRON.M.3S]","1","16"
"spa","dejan","leave.V.23P.PRES","2","20,21"
"spa","dejar","leave.V.INFIN","4","18,20,21,33"
"spa","dejaron","leave.V.3P.PAST","2","38,42"
"spa","dejó","leave.V.3S.PAST","1","41"
"spa","del","of_the.PREP+DET.DEF.M.SG","50","7,9,10,11,15,16,20,21,22,23,24,25,26,28,32,34,38,42"
"spa","delicada","tricky.ADJ.F.SG","1","15"
"spa","delgado","thin.ADJ.M.SG","1","16"
"spa","delirio","unk","1","38"
"spa","demagógico","demagogic.ADJ.M.SG","1","33"
"spa","demás","other.ADJ","1","21"
"spa","deniega","unk","1","15"
"spa","demasiado","too_much.ADJ.M.SG","1","15"
"spa","dentista","dentist.N.M","2","22,25"
"spa","dentro","inside.ADV","1","38"
"spa","departamento","department.N.M.SG","2","30"
"spa","deportivo","sportive.ADJ.M.SG","1","39"
"spa","depresión","depression.N.F.SG","1","16"
"spa","derecho","right-hand.N.M.SG","1","26"
"spa","derechos","right-hand.N.M.PL","1","26"
"spa","desarrollo","uncoiling.N.M.SG","1","20"
"spa","descargamos","unload.V.1P.PAST[or]unload.V.1P.PRES","1","18"
"spa","desde","since.PREP","3","21,28"
"spa","deseo","wish.N.M.SG","1","38"
"spa","deseado","wish.V.M.SG.PASTPART","1","14"
"spa","desfilar","parade.V.INFIN","1","14"
"spa","desmayó","unk","1","12"
"spa","despacito","unk","1","33"
"spa","desparraman","unk","1","21"
"spa","desparramar","unk","1","38"
"spa","despues","unk","4","8,15"
"spa","deuda","debt.N.F.SG","5","25"
"spa","crema","cream.N.F.SG","5","4,9"
"spa","dibujito","unk","3","33"
"spa","días","day.N.M.PL","14","9,20,32,33,38,42"
"spa","dibujo","drawing.N.M.SG","2","33,34"
"spa","dicen","tell.V.23P.PRES","4","9,21,38"
"spa","diciendo","tell.V.PRESPART","3","33"
"spa","dicho","tell.V.M.SG.PASTPART","1","15"
"spa","diciembre","December.N.M.SG","7","15,31,34,38"
"spa","didácticos","didactic.ADJ.M.PL","1","38"
"spa","didáctico","didactic.ADJ.M.SG","1","38"
"spa","diecinueve","nineteen.NUM","1","21"
"spa","dien","unk","1","15"
"spa","dieciocho","eighteen.NUM","2","16"
"spa","diente","tooth.N.M.SG","1","25"
"spa","dientes","tooth.N.M.PL","2","33"
"spa","diferencia","difference.N.F.SG","3","9,15,21"
"spa","difundir","unk","2","11"
"spa","difícil","difficult.ADJ.M.SG","8","9,11,20"
"spa","digamos","tell.V.1P.SUBJ.PRES","1","34"
"spa","digan","tell.V.23P.SUBJ.PRES","1","21"
"spa","digas","tell.V.2S.SUBJ.PRES","2","16,38"
"spa","digo","tell.V.1S.PRES","6","9,15,18,42"
"spa","dime","tell.V.2S.IMPER+ME[PRON.MF.1S]","1","25"
"spa","dije","tell.V.1S.PAST","5","9,15,21"
"spa","dijeron","tell.V.3P.PAST","4","15,18,20,38"
"spa","dijiste","tell.V.2S.PAST","2","9,21"
"spa","dinero","money.N.M.SG","1","15"
"spa","dio","give.V.3S.PAST","5","11,15,21"
"spa","dirección","direction.N.F.SG","4","6,38"
"spa","Dios","name","1","15"
"spa","directamente","straight.ADV","1","33"
"spa","director","manager.N.M.SG","3","7,28"
"spa","directora","manager.N.F.SG","1","24"
"spa","diría","tell.V.1S.COND[or]tell.V.3S.COND","1","18"
"spa","dirías","tell.V.2S.COND","1","23"
"spa","dirigió","manage.V.3S.PAST","1","15"
"spa","disciplinado","discipline.V.M.SG.PASTPART","1","21"
"spa","discurso","speech.N.M.SG","1","33"
"spa","disfrutaba","enjoy.V.13S.IMPERF","1","11"
"spa","disparan","shoot.V.23P.PRES","2","9"
"spa","distancia","distance.N.F.SG","1","21"
"spa","distinción","distinction.N.F.SG","2","7"
"spa","divertirse","amuse.V.INFIN+SE[PRON.MF.3S]","1","38"
"spa","divina","divine.ADJ.F.SG","1","38"
"spa","doblemente","doubly.ADV","1","21"
"spa","doce","twelve.NUM","2","25,38"
"spa","docena","dozen.N.F.SG","1","9"
"spa","doctora","doctor.N.F.SG","1","15"
"spa","doctores","doctor.N.M.PL","1","10"
"spa","documento","document.N.M.SG","1","25"
"spa","dólares","dollar.N.M.PL","3","16,33"
"spa","documentos","document.N.M.PL","2","7,42"
"spa","dolió","hurt.V.3S.PAST","1","21"
"spa","domates","unk","1","31"
"spa","domingo","Sunday.N.M.SG","1","20"
"spa","donar","unk","1","18"
"spa","donde","where.REL","14","9,11,15,21,38,42"
"spa","dorada","gild.V.F.SG.PASTPART","1","4"
"spa","dónde","where.INT","10","9,15,18,21,25,33,38"
"spa","dormir","sleep.V.INFIN","6","33,34,38"
"spa","dormitorios","bedroom.N.M.PL","1","20"
"spa","dos","two.NUM","50","1,9,10,15,16,18,20,21,25,28,29,30,32,33,38,39,41,42"
"spa","doy","give.V.1S.PRES","3","21,33"
"spa","doscientos","two_hundred.N.M.PL","2","9,31"
"spa","dudas","doubt.N.F.PL","2","9,21"
"spa","dueño","owner.N.M.SG","3","16,33,37"
"spa","dulcero","unk","1","34"
"spa","durante","throughout.PREP","2","21,25"
"spa","duro","tough.ADJ.M.SG","1","38"
"spa","duro","tough.ADJ.M.SG[or]last.V.1S.PRES","4","34,38"
"spa","e","unk","1","11"
"spa","echar","chuck.V.INFIN","1","9"
"spa","Dyfan","name","3","18"
"spa","ecografia","unk","2","15"
"spa","ecología","ecology.N.F.SG","1","39"
"spa","edad","age.N.F.SG","4","21"
"spa","educación","education.N.F.SG","3","16,38"
"spa","Educación","name","1","16"
"spa","egresa","unk","1","38"
"spa","egresan","unk","2","38"
"spa","egresara","unk","1","38"
"spa","el","the.DET.DEF.M.SG","273","5,6,7,8,9,11,14,15,16,18,19,20,21,22,23,24,25,26,28,31,32,33,34,38,39,41,42"
"spa","elección","election.N.F.SG","1","15"
"spa","él","he.PRON.OBJ.M.3S","1","9"
"spa","eléctrico","electrical.ADJ.M.SG","2","38"
"spa","electroencefalograma","unk","1","2"
"spa","electromecánica","electromechanical.ADJ.F.SG","1","16"
"spa","electrónica","electronic.ADJ.F.SG[or]electronics.N.F.SG","1","16"
"spa","elegir","pick.V.INFIN","1","15"
"spa","elejido","unk","1","15"
"spa","ellas","they.PRON.SUB.F.3P","2","20,21"
"spa","Elena","name","1","24,29,38"
"spa","ellos","they.PRON.OBJ.M.3P","1","32"
"spa","embajadora","ambassador.N.F.SG","1","41"
"spa","embarazada","pregnant.ADJ.F.SG","3","38"
"spa","em","unk","1","9,27"
"spa","embarazo","pregnancy.N.M.SG","2","38"
"spa","embutidos","stuff.V.2P.IMPER+OS[PRON.MF.2P][or]stuff.V.M.PL.PASTPART[or]stuffing.N.M.PL","1","9"
"spa","embargo","embargo.N.M.SG[or]impound.V.1S.PRES","1","11"
"spa","emocionante","thrilling.ADJ.M.SG","1","16"
"spa","empanada","unk","4","9,19"
"spa","día","day.N.M.SG","16","9,15,20,21,22,25,28,32,33,38"
"spa","empezar","start.V.INFIN","4","15,20,33,38"
"spa","empiezo","start.V.1S.PRES","1","38"
"spa","empezó","start.V.3S.PAST","2","21,38"
"spa","empinada","unk","1","20"
"spa","empresas","firm.N.F.PL","1","9"
"spa","empujar","thrust.V.INFIN","2","18"
"spa","encanta","bewitch.V.23S.PRES","1","9"
"spa","encantaría","bewitch.V.1S.COND[or]bewitch.V.3S.COND","1","9"
"spa","encantó","bewitch.V.3S.PAST","1","15"
"spa","encargado","attendant.N.M.SG","1","34"
"spa","encías","unk","1","34"
"spa","encima","uppermost.ADV","1","34"
"spa","encontré","find.V.1S.PAST","1","21"
"spa","encontrar","find.V.INFIN","3","16"
"spa","Encuentro","name","1","14"
"spa","encuesta","poll.N.F.SG","1","41"
"spa","enferma","sick.ADJ.F.SG[or]sick.N.F.SG","1","7"
"spa","enfermeras","nurse.N.F.PL","1","11"
